Uid,Time,Symbol,C/P,Trade,Side,Str,Spot,Exp,Size,Prems,Price,Bid,Ask,Vol,OI,Ivol,Label,Events,Details
14465811,2023-02-06 09:31:52,SPY,CALL,SPLIT,AT ASK,407,410.57,2023-02-06,133,51.87K,3.9,3.83,3.9,197,4489,31.86,,,
14465808,2023-02-06 09:31:52,SPY,CALL,SWEEP,TO ASK,412,410.55,2023-02-08,401,92.17K,2.3,2.27,2.3,1014,3293,22.63,,,
14465745,2023-02-06 09:31:52,TSLA,CALL,SWEEP,TO ASK,197.5,195.88,2023-02-10,65,52.80K,8.12,8.05,8.15,1761,7643,104.27,,,
14465744,2023-02-06 09:31:52,TSLA,CALL,SWEEP,TO BID,215,195.92,2023-02-17,60,34.07K,5.68,5.65,5.75,417,14903,90.67,,,
14465743,2023-02-06 09:31:52,TSN,PUT,SWEEP,AT ASK,60,61.44,2023-02-17,2582,167.83K,0.65,0.6,0.65,6672,5719,29.78,,Post-Earnings,
14465742,2023-02-06 09:31:52,TSLA,CALL,SWEEP,TO ASK,200,195.92,2023-02-10,227,163.06K,7.18,7.05,7.2,5922,28709,104.8,,,
14465550,2023-02-06 09:31:52,GOOGL,CALL,SWEEP,TO BID,135,103.09,2023-09-15,188,34.59K,1.84,1.84,1.91,188,1532,28.52,,,
14465741,2023-02-06 09:31:51,TSLA,CALL,SWEEP,TO ASK,205,195.91,2023-02-10,81,44.88K,5.54,5.4,5.55,1806,8933,107.96,,,
14465725,2023-02-06 09:31:51,TSLA,PUT,,AT ASK,190,195.89,2023-09-15,70,216.30K,30.9,30.6,30.9,150,1174,61.38,,,
14465544,2023-02-06 09:31:51,TQQQ,CALL,SWEEP,AT ASK,24,24.98,2023-02-10,250,39.75K,1.59,1.55,1.59,854,4526,96.09,,,
14465531,2023-02-06 09:31:51,COIN,PUT,,TO BID,70,72.21,2023-02-17,70,39.20K,5.6,5.55,5.85,94,4488,133.12,,SSR,
14465802,2023-02-06 09:31:50,SPY,PUT,SWEEP,,413,410.54,2023-02-06,124,37.18K,3,2.98,3,832,12378,31.38,,,
14465794,2023-02-06 09:31:50,SPY,CALL,SWEEP,ABV ASK,412,410.47,2023-02-08,305,69.68K,2.28,2.25,2.26,610,3293,22.51,,,
14465738,2023-02-06 09:31:50,TSLA,CALL,SWEEP,TO BID,185,195.93,2023-02-10,52,77.99K,15,14.95,15.1,296,7785,101.51,,,
14465737,2023-02-06 09:31:50,TSLA,CALL,SWEEP,BLW BID,205,195.98,2023-02-17,53,44.56K,8.41,8.45,8.55,220,6220,87.34,,,
14465736,2023-02-06 09:31:50,TSLA,CALL,SWEEP,BLW BID,200,196.21,2023-02-10,155,110.32K,7.12,7.2,7.3,5694,28709,104.18,,,
14465735,2023-02-06 09:31:50,TSLA,CALL,SWEEP,BLW BID,197.5,196.21,2023-02-10,117,94.97K,8.12,8.2,8.3,1675,7643,103.65,,,
14465721,2023-02-06 09:31:50,TSLA,CALL,,AT BID,192.5,195.94,2023-02-10,77,80.85K,10.5,10.5,10.55,1529,4284,102.63,,,
14465719,2023-02-06 09:31:50,TSLA,CALL,,AT BID,205,196.04,2023-03-17,200,304.00K,15.2,15.2,15.3,252,4013,72.39,,,
14465718,2023-02-06 09:31:50,TSLA,CALL,,AT BID,210,196.04,2023-03-17,99,133.16K,13.45,13.45,13.5,223,8615,72.72,,,
14465712,2023-02-06 09:31:50,TSLA,CALL,,AT BID,225,196.2,2023-03-17,100,92.00K,9.2,9.2,9.25,105,4743,73.32,,,
14465545,2023-02-06 09:31:50,DIS,PUT,SWEEP,AT BID,100,109.98,2023-04-21,223,57.31K,2.57,2.57,2.61,223,5704,35.32,,,
14465542,2023-02-06 09:31:50,MSFT,CALL,SWEEP,ABV ASK,257.5,257.12,2023-02-17,56,30.21K,5.39,5.25,5.35,200,13920,31.01,,,
14465527,2023-02-06 09:31:50,VIX,CALL,,,20,20.67,2023-03-22,124,30.63K,2.47,2.44,2.5,135,57522,75.9,,,
14465727,2023-02-06 09:31:49,TSLA,PUT,SWEEP,,190,196.25,2023-02-10,70,39.39K,5.63,5.55,5.7,914,6553,101,,,
14465726,2023-02-06 09:31:49,TSLA,CALL,SWEEP,BLW BID,205,196.22,2023-02-10,76,41.95K,5.52,5.55,5.6,1725,8933,106.62,,,
14465694,2023-02-06 09:31:49,BBAI,CALL,SWEEP,AT ASK,5,5.87,2023-06-16,169,28.73K,1.7,1.5,1.7,198,1368,168.4,,,
14465693,2023-02-06 09:31:49,SPX,PUT,SPLIT,AT ASK,4025,4116.01,2023-02-08,146,65.70K,4.5,4.3,4.5,418,2116,24.03,,,
14465532,2023-02-06 09:31:49,QQQ,PUT,SWEEP,AT BID,308,304.02,2023-02-10,110,67.98K,6.18,6.18,6.24,265,10115,29.92,,,
14465724,2023-02-06 09:31:48,TSLA,CALL,SWEEP,BLW BID,190,196.29,2023-02-10,74,88.44K,11.95,12,12.1,2804,12610,101.63,,,
14465723,2023-02-06 09:31:48,TSLA,CALL,SWEEP,BLW BID,192.5,196.3,2023-02-10,127,133.78K,10.53,10.55,10.7,1541,4284,101.82,,,
14465529,2023-02-06 09:31:48,MSFT,CALL,SWEEP,AT ASK,265,256.99,2023-08-18,1085,2.08M,19.15,17.4,19.15,1300,833,27.46,OPENING,,
14465505,2023-02-06 09:31:48,VXX,PUT,,TO BID,11.5,11.38,2023-03-24,300,37.50K,1.25,1.18,1.34,300,607,74.67,,,
14465716,2023-02-06 09:31:47,TSLA,CALL,SWEEP,BLW BID,210,196.41,2023-02-10,64,27.23K,4.25,4.3,4.35,1994,12502,109,,,
14465715,2023-02-06 09:31:47,TSLA,CALL,SWEEP,AT BID,230,196.39,2023-02-17,90,28.80K,3.2,3.2,3.25,690,7502,93.72,,,
14465714,2023-02-06 09:31:47,TSLA,CALL,SWEEP,BLW BID,200,196.41,2023-02-10,124,89.74K,7.24,7.25,7.35,5525,28709,103.71,,,
14465680,2023-02-06 09:31:47,SPX,PUT,,TO BID,3800,4163.57,2023-06-16,190,1.41M,74.42,74.2,74.8,197,30264,22.1,,,
14465679,2023-02-06 09:31:47,SPX,PUT,,TO ASK,3800,4126.93,2023-03-17,190,395.58K,20.82,20.6,21,207,46307,23.17,,,
14465539,2023-02-06 09:31:47,AAPL,CALL,SWEEP,,150,152.31,2023-02-10,69,26.02K,3.77,3.75,3.8,215,10652,37.34,,,
14465521,2023-02-06 09:31:47,SHOP,PUT,SWEEP,AT ASK,50,52.11,2023-06-16,58,35.96K,6.2,6.1,6.2,58,2572,62.87,,,
14465516,2023-02-06 09:31:47,QQQ,PUT,,AT BID,309,304.04,2023-02-07,100,58.20K,5.82,5.82,5.83,133,1746,36.44,,,
14465771,2023-02-06 09:31:46,SPY,CALL,,AT ASK,409,410.46,2023-02-07,120,39.72K,3.31,3.29,3.31,346,1098,25.63,,,
14465709,2023-02-06 09:31:46,TSLA,CALL,SWEEP,BLW BID,192.5,196.48,2023-02-10,54,58.04K,10.75,10.75,10.85,1414,4284,101.75,,,
14465708,2023-02-06 09:31:46,TSLA,CALL,SWEEP,TO BID,195,196.49,2023-02-10,59,55.80K,9.46,9.45,9.55,3439,8851,101.99,,,
14465706,2023-02-06 09:31:46,TSLA,CALL,SWEEP,TO BID,197.5,196.5,2023-02-10,118,97.98K,8.3,8.3,8.4,1520,7643,102.63,,,
14465692,2023-02-06 09:31:46,TSLA,CALL,,AT ASK,210,196.5,2023-02-10,94,40.89K,4.35,4.3,4.35,1908,12502,109.27,,,
14465691,2023-02-06 09:31:46,TSLA,CALL,,AT ASK,210,196.5,2023-02-10,100,43.50K,4.35,4.3,4.35,1814,12502,109.27,,,
14465492,2023-02-06 09:31:46,COIN,PUT,,,70,72.72,2023-02-10,79,27.25K,3.45,3.45,3.45,129,4933,151.84,,SSR,
14465780,2023-02-06 09:31:45,SPY,CALL,SWEEP,AT BID,411,410.37,2023-02-17,144,81.07K,5.63,5.63,5.65,179,15977,19.64,,,
14465779,2023-02-06 09:31:45,SPY,CALL,SWEEP,,412,410.4,2023-02-08,203,45.27K,2.23,2.21,2.24,304,3293,22.56,,,
14465778,2023-02-06 09:31:45,SPY,PUT,SWEEP,AT ASK,396,410.4,2023-02-15,226,26.67K,1.18,1.17,1.18,226,245,22.64,,,
14465705,2023-02-06 09:31:45,TSLA,CALL,SWEEP,BLW BID,202.5,196.5,2023-02-10,55,35.15K,6.39,6.4,6.5,784,3918,104.89,,,
14465704,2023-02-06 09:31:45,TSLA,CALL,SWEEP,TO BID,200,196.53,2023-02-10,191,139.72K,7.32,7.3,7.4,5396,28709,104.8,,,
14465703,2023-02-06 09:31:45,TSLA,CALL,SWEEP,TO ASK,210,196.53,2023-02-10,222,96.45K,4.34,4.25,4.35,1926,12502,108.48,,,
14465702,2023-02-06 09:31:45,TSLA,CALL,SWEEP,TO ASK,250,196.57,2023-03-10,100,42.50K,4.25,4.15,4.3,166,1035,78.92,,,
14465522,2023-02-06 09:31:45,AAPL,PUT,,,155,152.34,2023-03-17,50,34.00K,6.8,6.75,6.85,176,13019,27.85,,,
14465520,2023-02-06 09:31:45,QQQ,CALL,SWEEP,,310,304.01,2023-02-17,100,36.70K,3.67,3.65,3.68,152,24075,28.09,,,
14465485,2023-02-06 09:31:45,AMZN,CALL,,TO ASK,97,103.68,2023-02-10,200,142.40K,7.12,7.05,7.15,201,1009,54.76,,,
14465484,2023-02-06 09:31:45,AMZN,CALL,,,94,103.68,2023-02-10,200,199.00K,9.95,9.85,10.05,202,2176,62.4,,,
14465483,2023-02-06 09:31:45,AMZN,CALL,,TO BID,91,103.68,2023-02-17,200,262.60K,13.13,13.05,13.25,200,311,52.28,,,
14465482,2023-02-06 09:31:45,AMZN,CALL,,TO ASK,94,103.68,2023-02-17,200,207.40K,10.37,10.25,10.45,208,886,49.44,,,
14465697,2023-02-06 09:31:44,TSLA,CALL,SWEEP,BLW BID,195,196.62,2023-02-10,53,50.22K,9.47,9.5,9.6,3379,8851,101.93,,,
14465678,2023-02-06 09:31:44,SPX,PUT,SPLIT,AT ASK,4025,4116.3,2023-02-08,123,55.35K,4.5,4.3,4.5,241,2116,24.09,,,
14465690,2023-02-06 09:31:43,TSLA,CALL,SWEEP,BLW BID,200,196.57,2023-02-10,89,65.20K,7.33,7.35,7.4,5203,28709,103.99,,,
14465528,2023-02-06 09:31:43,NVDA,CALL,SPLIT,TO ASK,217.5,208.97,2023-02-10,150,36.75K,2.45,2.41,2.47,278,1788,61.77,,,
14465524,2023-02-06 09:31:42,NVDA,CALL,SWEEP,AT BID,200,209,2023-02-10,100,113.00K,11.3,11.3,11.35,312,1689,63.42,,,
14465523,2023-02-06 09:31:42,AAPL,CALL,SWEEP,AT BID,160,152.38,2023-02-17,300,30.60K,1.02,1.02,1.03,1133,27258,33.14,,,
14465493,2023-02-06 09:31:42,NU,CALL,,,3,4.87,2024-01-19,300,66.00K,2.2,2.2,2.2,300,2792,62.34,,,
14465686,2023-02-06 09:31:41,TSLA,PUT,SPLIT,AT BID,230,196.55,2023-06-16,100,490.00K,49,49,49.3,798,2718,62.91,,,
14465685,2023-02-06 09:31:41,TSLA,PUT,SWEEP,TO ASK,195,196.44,2023-02-10,63,49.47K,7.85,7.75,7.9,432,6747,101.83,,,
14465671,2023-02-06 09:31:41,TSLA,CALL,,AT ASK,210,196.57,2023-02-17,57,40.47K,7.1,7,7.1,719,9324,88.39,,,
14465661,2023-02-06 09:31:41,SWN,PUT,SPLIT,AT BID,5,5.36,2024-01-19,500,42.50K,0.85,0.85,0.9,500,29805,56.71,,,
14465501,2023-02-06 09:31:41,QQQ,CALL,SPLIT,AT BID,304,304.09,2023-02-06,400,68.40K,1.71,1.71,1.73,1821,710,48.64,,,
14465499,2023-02-06 09:31:41,AAPL,PUT,,AT ASK,150,152.43,2023-02-10,194,28.13K,1.45,1.44,1.45,2996,31866,37.02,,,
14465473,2023-02-06 09:31:41,GOOG,CALL,SWEEP,AT ASK,101,103.27,2023-02-10,125,40.63K,3.25,3.15,3.25,158,1134,42.11,,,
14465740,2023-02-06 09:31:40,SPY,CALL,SWEEP,,411,410.46,2023-02-06,258,31.46K,1.22,1.22,1.23,6196,8897,31.79,,,
14465684,2023-02-06 09:31:40,TSLA,CALL,SWEEP,ABV ASK,210,196.46,2023-02-17,251,177.74K,7.08,6.95,7.05,816,9324,88.33,,,
14465681,2023-02-06 09:31:40,TSLA,CALL,SWEEP,TO ASK,195,196.45,2023-02-10,58,54.78K,9.44,9.35,9.45,3311,8851,101.98,,,
14465512,2023-02-06 09:31:40,DIS,CALL,SWEEP,TO BID,105,109.79,2023-04-21,70,72.47K,10.35,10.35,10.4,71,4469,36.81,,,
14465677,2023-02-06 09:31:39,TSLA,PUT,SWEEP,,180,196.41,2023-02-17,66,31.22K,4.73,4.7,4.75,282,14791,84.58,,,
14465676,2023-02-06 09:31:39,TSLA,CALL,SWEEP,,200,196.4,2023-02-10,113,82.12K,7.27,7.25,7.3,5078,28709,103.88,,,
14465675,2023-02-06 09:31:39,TSLA,PUT,SWEEP,TO BID,182.5,196.39,2023-02-17,200,109.05K,5.45,5.45,5.55,252,2023,83.81,,,
14465504,2023-02-06 09:31:39,AAPL,PUT,SWEEP,ABV ASK,150,152.51,2023-02-10,253,36.63K,1.45,1.41,1.43,3003,31866,36.96,,,
14465668,2023-02-06 09:31:38,TSLA,CALL,SWEEP,ABV ASK,195,196.3,2023-02-10,85,79.92K,9.4,9.35,9.4,3250,8851,102.04,,,
14465659,2023-02-06 09:31:38,TSLA,CALL,,AT BID,197.5,196.37,2023-02-10,78,63.96K,8.2,8.2,8.25,1308,7643,102.23,,,
14465658,2023-02-06 09:31:38,TSLA,CALL,,AT BID,197.5,196.37,2023-02-10,100,82.00K,8.2,8.2,8.25,1230,7643,102.23,,,
14465430,2023-02-06 09:31:38,K,PUT,,TO BID,67.5,67.82,2024-01-19,100,42.10K,4.21,3.9,4.8,200,579,18.13,,,
14465429,2023-02-06 09:31:38,K,CALL,,TO BID,67.5,67.82,2024-01-19,100,52.80K,5.28,4.9,5.9,200,190,18.56,,,
14465711,2023-02-06 09:31:37,SPY,PUT,,AT BID,412,410.5,2023-02-06,250,58.75K,2.35,2.35,2.36,1444,16561,31.96,,,
14465667,2023-02-06 09:31:37,TSLA,CALL,SWEEP,TO BID,200,196.33,2023-02-10,141,102.06K,7.24,7.2,7.3,4964,28709,103.88,,,
14465660,2023-02-06 09:31:37,TSLA,CALL,SWEEP,TO BID,197.5,196.28,2023-02-10,241,197.83K,8.21,8.2,8.25,1328,7643,102.78,,,
14465720,2023-02-06 09:31:36,SPY,PUT,SWEEP,BLW BID,412,410.4,2023-02-06,263,61.84K,2.35,2.38,2.4,1446,16561,31.66,,,
14465657,2023-02-06 09:31:36,TSLA,CALL,SWEEP,ABV ASK,195,196.15,2023-02-10,68,63.75K,9.37,9.25,9.35,3165,8851,102.42,,,
14465440,2023-02-06 09:31:36,META,CALL,SPLIT,AT ASK,187.5,187.06,2023-02-10,70,31.85K,4.55,4.45,4.55,250,2685,58.21,,,
14465439,2023-02-06 09:31:36,MCD,CALL,SWEEP,AT ASK,265,265.75,2023-02-10,99,26.73K,2.7,2.32,2.7,101,708,19.39,,,
14465655,2023-02-06 09:31:35,TSLA,CALL,SWEEP,BLW BID,210,196.16,2023-02-10,75,31.40K,4.19,4.2,4.25,1634,12502,108.64,,,
14465654,2023-02-06 09:31:35,TSLA,CALL,SWEEP,AT ASK,220,196.24,2023-02-17,80,37.60K,4.7,4.6,4.7,374,31271,90.99,,,
14465413,2023-02-06 09:31:35,WFC,CALL,,TO ASK,45,47.3,2023-03-17,100,31.80K,3.18,2.55,3.75,100,12565,26.71,,,
14465412,2023-02-06 09:31:35,WFC,CALL,,TO BID,47.5,47.3,2023-06-16,100,29.30K,2.93,2.35,3.55,100,7590,24.68,,,
14465699,2023-02-06 09:31:34,SPY,CALL,,AT BID,411,410.44,2023-03-17,100,100.40K,10.04,10.04,10.05,126,7277,17.63,,,
14465651,2023-02-06 09:31:34,TSLA,CALL,SWEEP,ABV ASK,197.5,196.25,2023-02-10,75,61.59K,8.21,8.15,8.2,1087,7643,102.94,,,
14465650,2023-02-06 09:31:34,TSLA,CALL,SWEEP,TO ASK,200,196.2,2023-02-10,188,135.26K,7.19,7.15,7.2,4822,28709,103.64,,,
14465649,2023-02-06 09:31:34,TSLA,CALL,SWEEP,,202.5,196.19,2023-02-10,67,42.24K,6.3,6.25,6.35,702,3918,105.79,,,
14465481,2023-02-06 09:31:34,NVDA,PUT,SWEEP,AT ASK,200,208.88,2023-02-10,205,42.03K,2.05,2.02,2.05,885,7819,60.99,,,
14465422,2023-02-06 09:31:34,MARA,CALL,SWEEP,,7,6.96,2023-02-10,505,25.02K,0.5,0.46,0.52,709,3504,176.14,,SSR,
14465645,2023-02-06 09:31:33,TSLA,CALL,SWEEP,TO BID,195,196.24,2023-02-10,66,61.43K,9.31,9.25,9.4,3093,8851,101.87,,,
14465636,2023-02-06 09:31:33,TSLA,CALL,,AT BID,210,196.19,2023-02-10,100,42.00K,4.2,4.2,4.25,1532,12502,108.55,,,
14465631,2023-02-06 09:31:33,TSLA,CALL,,,200,196.26,2023-02-10,100,72.00K,7.2,7.15,7.25,4471,28709,103.91,,,
14465471,2023-02-06 09:31:33,AAPL,PUT,,AT BID,152.5,152.56,2023-02-10,172,42.66K,2.48,2.48,2.5,1202,9974,36.87,,,
14465470,2023-02-06 09:31:33,AAPL,PUT,,AT BID,152.5,152.56,2023-02-10,167,41.42K,2.48,2.48,2.5,1030,9974,36.87,,,
14465700,2023-02-06 09:31:32,SPY,CALL,SWEEP,BLW BID,410,410.49,2023-02-06,177,30.39K,1.72,1.73,1.75,5783,2923,32.24,,,
14465643,2023-02-06 09:31:32,TSLA,CALL,SWEEP,BLW BID,200,196.25,2023-02-10,299,215.26K,7.2,7.2,7.25,4631,28709,103.93,,,
14465642,2023-02-06 09:31:32,TSLA,CALL,SWEEP,,197.5,196.25,2023-02-10,64,52.49K,8.2,8.15,8.25,1010,7643,103.5,,,
14465474,2023-02-06 09:31:32,AAPL,PUT,SWEEP,,152.5,152.59,2023-02-10,509,126.25K,2.48,2.47,2.5,1363,9974,37.4,,,
14465465,2023-02-06 09:31:32,SI,CALL,,TO BID,11,19.54,2023-02-10,50,43.65K,8.73,8.1,9.4,50,62,376.62,,SSR,
14465464,2023-02-06 09:31:32,AAPL,PUT,,AT BID,160,152.58,2023-02-10,100,80.00K,8,8,8.15,184,9919,39.32,,,
14465463,2023-02-06 09:31:32,SI,CALL,,TO ASK,11,19.54,2023-02-24,50,45.85K,9.17,8.5,9.8,50,134,260.97,,SSR,
14465461,2023-02-06 09:31:32,AI,CALL,,AT ASK,35,27.86,2023-04-21,100,45.00K,4.5,3.8,4.5,102,1972,134.57,,,
14465446,2023-02-06 09:31:32,SLV,PUT,,AT BID,22,20.57,2023-09-29,155,39.06K,2.52,2.52,2.53,155,1055,29.74,,,
14465396,2023-02-06 09:31:32,XOP,PUT,,TO BID,133,136,2023-02-17,161,40.73K,2.53,2.51,2.53,750,1166,41.44,,,
14465698,2023-02-06 09:31:31,SPY,CALL,SWEEP,AT BID,412,410.48,2023-02-07,209,37.62K,1.8,1.8,1.81,1200,3270,25.48,,,
14465641,2023-02-06 09:31:31,TSLA,CALL,SWEEP,TO BID,205,196.34,2023-02-10,231,127.11K,5.5,5.5,5.65,1549,8933,105.47,,,
14465640,2023-02-06 09:31:31,TSLA,CALL,SWEEP,TO BID,210,196.34,2023-02-10,131,55.11K,4.21,4.2,4.3,1548,12502,108.88,,,
14465639,2023-02-06 09:31:31,TSLA,PUT,SWEEP,AT BID,108.33,196.07,2023-04-21,300,42.60K,1.42,1.42,1.44,290,4838,85.88,,,
14465628,2023-02-06 09:31:31,TSLA,CALL,,AT BID,200,196.34,2023-02-10,66,47.52K,7.2,7.2,7.3,4293,28709,103.5,,,
14465625,2023-02-06 09:31:31,TSLA,CALL,,AT ASK,190,196.37,2023-02-10,116,139.20K,12,11.75,12,2574,12610,100.28,,,
14465623,2023-02-06 09:31:31,TSLA,CALL,,TO ASK,190,196.34,2023-02-10,55,66.00K,12,11.75,12,1974,12610,100.44,,,
14465622,2023-02-06 09:31:31,TSLA,CALL,,TO ASK,190,196.34,2023-02-10,93,111.60K,12,11.75,12,1919,12610,100.44,,,
14465621,2023-02-06 09:31:31,TSLA,CALL,,TO ASK,190,196.37,2023-02-10,150,180.00K,12,11.75,12.1,2458,12610,100.28,,,
14465620,2023-02-06 09:31:31,TSLA,CALL,,TO ASK,190,196.37,2023-02-10,81,97.20K,12,11.75,12.1,2308,12610,100.28,,,
14465619,2023-02-06 09:31:31,TSLA,CALL,,AT ASK,190,196.37,2023-02-10,69,82.80K,12,11.75,12,2227,12610,100.28,,,
14465618,2023-02-06 09:31:31,TSLA,CALL,,AT ASK,190,196.37,2023-02-10,111,133.20K,12,11.95,12,2158,12610,100.28,,,
14465617,2023-02-06 09:31:31,TSLA,CALL,,AT ASK,190,196.31,2023-02-10,150,180.00K,12,11.9,12,1824,12610,100.68,,,
14465616,2023-02-06 09:31:31,TSLA,CALL,,AT ASK,190,196.28,2023-02-17,100,150.50K,15.05,14.75,15.05,158,12440,84.76,,,
14465615,2023-02-06 09:31:31,TSLA,CALL,,AT ASK,190,196.24,2023-02-10,74,88.80K,12,11.9,12,1627,12610,101.32,,,
14465614,2023-02-06 09:31:31,TSLA,CALL,,AT ASK,220,196.23,2023-02-10,108,26.14K,2.42,2.38,2.42,2346,12511,113.02,,,
14465398,2023-02-06 09:31:31,GLD,CALL,SPLIT,AT ASK,175,174.23,2023-03-17,100,32.50K,3.25,3.2,3.25,130,24941,14.18,,,
14465394,2023-02-06 09:31:31,XOP,PUT,,TO BID,133,135.97,2023-02-17,287,72.61K,2.53,2.49,2.53,588,1166,41.32,,,
14465635,2023-02-06 09:31:30,TSLA,CALL,SWEEP,TO ASK,200,196.09,2023-02-10,155,111.48K,7.19,7,7.2,4329,28709,104.34,,,
14465634,2023-02-06 09:31:30,TSLA,CALL,SWEEP,ABV ASK,190,196.02,2023-02-10,1088,1.31M,12,11.75,11.85,2592,12610,101.15,,,
14465633,2023-02-06 09:31:30,TSLA,CALL,SWEEP,ABV ASK,195,195.93,2023-02-10,69,63.85K,9.25,9.2,9.25,3011,8851,102.68,,,
14465632,2023-02-06 09:31:30,TSLA,CALL,SWEEP,,220,195.94,2023-02-10,337,80.20K,2.38,2.36,2.4,2363,12511,112.97,,,
14465592,2023-02-06 09:31:30,SPX,PUT,,TO ASK,4000,4163.17,2023-06-16,130,1.54M,118.32,117.7,118.5,205,54330,19.67,,,
14465590,2023-02-06 09:31:30,SPX,CALL,,TO ASK,4000,4163.17,2023-06-16,130,3.64M,279.78,278.5,280,190,51375,19.79,,,
14465469,2023-02-06 09:31:30,SNOW,PUT,SPLIT,AT ASK,160,160.73,2023-02-24,200,163.00K,8.15,7.95,8.15,200,239,60.7,,,
14465405,2023-02-06 09:31:30,F,CALL,SWEEP,BLW BID,13,13.12,2025-01-17,212,52.78K,2.49,2.49,2.56,212,10383,36.1,,SSR,
14465624,2023-02-06 09:31:29,TSLA,CALL,SWEEP,AT ASK,195,196.09,2023-06-16,414,1.32M,31.9,31.05,31.9,415,2300,64.47,,,
14465613,2023-02-06 09:31:29,TSLA,CALL,SWEEP,TO BID,205,196.12,2023-02-10,96,52.37K,5.46,5.45,5.5,1315,8933,105.89,,,
14465612,2023-02-06 09:31:29,TSLA,PUT,SWEEP,ABV ASK,190,196.18,2023-02-17,120,101.98K,8.5,8.35,8.45,210,11112,84.12,,,
14465600,2023-02-06 09:31:29,SPX,PUT,SPLIT,AT ASK,4000,4117.81,2023-02-17,104,200.72K,19.3,18.9,19.3,329,82199,21.69,,,
14465591,2023-02-06 09:31:29,TSLA,CALL,,AT ASK,220,196.15,2023-02-10,250,60.25K,2.41,2.37,2.41,1872,12511,113.14,,,
14465382,2023-02-06 09:31:29,XOP,PUT,,TO BID,133,135.97,2023-02-17,289,73.12K,2.53,2.47,2.63,299,1166,41.36,,,
14465688,2023-02-06 09:31:28,SPY,CALL,SWEEP,,411,410.41,2023-02-06,267,32.26K,1.21,1.21,1.22,5561,8897,32.1,,,
14465673,2023-02-06 09:31:28,SPY,PUT,,,416,410.5,2023-04-21,115,167.09K,14.53,14.5,14.55,115,523,16.93,,,
14465611,2023-02-06 09:31:28,TSLA,CALL,SWEEP,,197.5,196.17,2023-02-10,56,45.59K,8.14,8.1,8.2,924,7643,103.41,,,
14465602,2023-02-06 09:31:28,TSLA,CALL,SWEEP,TO BID,200,196.17,2023-02-10,171,122.05K,7.14,7.1,7.2,4174,28709,104.39,,,
14465601,2023-02-06 09:31:28,TSLA,CALL,SWEEP,BLW BID,195,196.18,2023-02-10,94,87.22K,9.28,9.3,9.35,2940,8851,102.25,,,
14465599,2023-02-06 09:31:28,TSLA,CALL,SWEEP,ABV ASK,220,196.19,2023-02-10,524,126.19K,2.41,2.37,2.38,2026,12511,112.3,,,
14465458,2023-02-06 09:31:28,VALE,PUT,SPLIT,AT BID,18,16.77,2023-09-15,195,56.16K,2.88,2.88,2.9,513,4,37.41,OPENING,,
14465407,2023-02-06 09:31:28,MSFT,CALL,SPLIT,AT BID,265,257.12,2023-08-18,69,131.79K,19.1,19.1,19.65,152,833,27.3,,,
14465456,2023-02-06 09:31:27,VALE,PUT,SWEEP,AT BID,18,16.77,2023-09-15,318,91.27K,2.87,2.87,2.88,318,4,37.2,OPENING,,
14465441,2023-02-06 09:31:27,AMD,PUT,,,85,84.52,2023-02-17,90,28.80K,3.2,3.15,3.25,110,7789,50.67,,,
14465674,2023-02-06 09:31:26,SPY,PUT,SWEEP,ABV ASK,413,410.45,2023-02-06,143,43.59K,3.05,3.03,3.04,642,12378,30.29,,,
14465586,2023-02-06 09:31:26,TSLA,CALL,SWEEP,ABV ASK,200,196.18,2023-02-10,120,86.00K,7.17,7.1,7.15,4002,28709,103.75,,,
14465585,2023-02-06 09:31:26,TSLA,CALL,SWEEP,TO ASK,210,196.19,2023-02-10,60,25.11K,4.19,4.15,4.2,1351,12502,107.88,,,
14465584,2023-02-06 09:31:26,BBAI,CALL,SWEEP,,6,5.89,2023-02-17,504,42.84K,0.85,0.85,0.85,517,14556,255.98,,,
14465457,2023-02-06 09:31:26,AAPL,CALL,SPLIT,,160,152.52,2023-02-17,300,31.50K,1.05,1.04,1.07,828,27258,33.16,,,
14465436,2023-02-06 09:31:26,SNOW,CALL,,AT ASK,165,160.98,2023-02-17,98,57.82K,5.9,5.7,5.9,202,1512,66.72,,,
14465670,2023-02-06 09:31:25,SPY,PUT,SWEEP,BLW BID,409,410.43,2023-02-06,4867,427.66K,0.88,0.9,0.92,6455,11450,32.73,,,
14465666,2023-02-06 09:31:25,SPY,CALL,SWEEP,ABV ASK,410,410.4,2023-02-06,316,54.58K,1.73,1.69,1.7,5445,2923,32.02,,,
14465574,2023-02-06 09:31:24,TSLA,CALL,SWEEP,TO ASK,200,196.04,2023-02-10,171,121.01K,7.08,7,7.1,3881,28709,102.72,,,
14465445,2023-02-06 09:31:24,UBER,PUT,SWEEP,AT ASK,37.5,33.57,2023-02-17,58,26.10K,4.5,4.35,4.5,58,89,79.53,,,
14465368,2023-02-06 09:31:24,IBM,CALL,,AT BID,132,135.68,2023-03-03,60,26.10K,4.35,4.35,5.05,60,44,20.69,OPENING,,
14465648,2023-02-06 09:31:23,SPY,PUT,SWEEP,AT ASK,400,410.44,2023-02-09,1734,86.70K,0.5,0.49,0.5,2670,3730,23.01,,,
14465646,2023-02-06 09:31:23,SPY,PUT,SWEEP,,409,410.44,2023-02-06,292,26.33K,0.9,0.89,0.91,1588,11450,32.81,,,
